"","country","result.taxonid","species","result.subspecies","result.rank","result.subpopulation","result.category","acceptedName"
"8518","us",126589815,"Salix lasiolepis",NA,NA,NA,"LC","Salix lasiolepis"
"8519","us",126589853,"Salix ligulifolia",NA,NA,NA,"LC","Salix ligulifolia"
"8520","us",126590173,"Salix lucida",NA,NA,NA,"LC","Salix lucida"
"8521","us",64324306,"Salix lutea",NA,NA,NA,"LC","Salix lutea"
"8522","us",126590256,"Salix maccalliana",NA,NA,NA,"LC","Salix maccalliana"
"8523","us",64324312,"Salix melanopsis",NA,NA,NA,"LC","Salix melanopsis"
"8524","us",64324315,"Salix monticola",NA,NA,NA,"LC","Salix monticola"
"8525","us",126590302,"Salix myricoides",NA,NA,NA,"LC","Salix myricoides"
"8526","us",64324330,"Salix myrtillifolia",NA,NA,NA,"LC","Salix myrtillifolia"
"8527","us",61960325,"Salix nigra",NA,NA,NA,"LC","Salix nigra"
"8528","us",64324333,"Salix pedicellaris",NA,NA,NA,"LC","Salix pedicellaris"
"8529","us",126590319,"Salix pellita",NA,NA,NA,"LC","Salix pellita"
"8530","us",64324336,"Salix petiolaris",NA,NA,NA,"LC","Salix petiolaris"
"8531","us",64324339,"Salix planifolia",NA,NA,NA,"LC","Salix planifolia"
"8532","us",64324343,"Salix prolixa",NA,NA,NA,"LC","Salix prolixa"
"8533","us",126590342,"Salix pseudomyrsinites",NA,NA,NA,"LC","Salix pseudomyrsinites"
"8534","us",64324347,"Salix pyrifolia",NA,NA,NA,"LC","Salix pyrifolia"
"8535","us",126590480,"Salix richardsonii",NA,NA,NA,"LC","Salix richardsonii"
"8536","us",126590504,"Salix scouleriana",NA,NA,NA,"LC","Salix scouleriana"
"8537","us",64324350,"Salix sericea",NA,NA,NA,"LC","Salix sericea"
"8538","us",64324355,"Salix serissima",NA,NA,NA,"LC","Salix serissima"
"8539","us",126590565,"Salix sessilifolia",NA,NA,NA,"LC","Salix sessilifolia"
"8540","us",126590674,"Salix sitchensis",NA,NA,NA,"LC","Salix sitchensis"
"8541","us",126590688,"Salix taxifolia",NA,NA,NA,"LC","Salix taxifolia"
"8542","us",19855,"Salmo salar",NA,NA,NA,"LR/lc","Salmo salar"
"8543","us",22711332,"Salpinctes obsoletus",NA,NA,NA,"LC","Salpinctes obsoletus"
"8544","us",63911,"Salvadora grahamiae",NA,NA,NA,"LC","Salvadora grahamiae"
"8545","us",63912,"Salvadora hexalepis",NA,NA,NA,"LC","Salvadora hexalepis"
"8546","us",19873,"Salvelinus agassizii",NA,NA,NA,"EX","Salvelinus agassizii"
"8547","us",19877,"Salvelinus alpinus",NA,NA,NA,"LC","Salvelinus alpinus"
"8548","us",19875,"Salvelinus confluentus",NA,NA,NA,"VU","Salvelinus confluentus"
"8549","us",83773098,"Sambucus racemosa",NA,NA,NA,"LC","Sambucus racemosa"
"8550","us",163967,"Samolus valerandi",NA,NA,NA,"LC","Samolus valerandi"
"8551","us",163067,"Sandalops melancholicus",NA,NA,NA,"DD","Sandalops melancholicus"
"8552","us",202604,"Sander canadensis",NA,NA,NA,"LC","Sander canadensis"
"8553","us",202605,"Sander vitreus",NA,NA,NA,"LC","Sander vitreus"
"8554","us",203458,"Sanguisorba officinalis",NA,NA,NA,"LC","Sanguisorba officinalis"
"8555","us",97908360,"Sanicula kauaiensis",NA,NA,NA,"EX","Sanicula kauaiensis"
"8556","us",80212515,"Sanicula mariversa",NA,NA,NA,"CR","Sanicula mariversa"
"8557","us",80212525,"Sanicula purpurea",NA,NA,NA,"CR","Sanicula purpurea"
"8558","us",62929,"Santalum freycinetianum",NA,NA,NA,"EN","Santalum freycinetianum"
"8559","us",30783,"Santalum haleakalae","haleakalae","var.",NA,"VU","Santalum haleakalae"
"8560","us",31364,"Sapindus oahuensis",NA,NA,NA,"VU","Sapindus oahuensis"
"8561","us",64324390,"Sarcobatus vermiculatus",NA,NA,NA,"LC","Sarcobatus vermiculatus"
"8562","us",58515314,"Sarcosoma globosum",NA,NA,NA,"NT","Sarcosoma globosum"
"8563","us",170352,"Sarda chiliensis",NA,NA,NA,"LC","Sarda chiliensis"
"8564","us",155096,"Sarda sarda",NA,NA,NA,"LC","Sarda sarda"
"8565","us",198581,"Sardinella aurita",NA,NA,NA,"LC","Sardinella aurita"
"8566","us",183347,"Sardinops sagax",NA,NA,NA,"LC","Sardinops sagax"
"8567","us",16447362,"Sargocentron bullisi",NA,NA,NA,"LC","Sargocentron bullisi"
"8568","us",16447568,"Sargocentron coruscum",NA,NA,NA,"LC","Sargocentron coruscum"
"8569","us",67901205,"Sargocentron diadema",NA,NA,NA,"LC","Sargocentron diadema"
"8570","us",67902046,"Sargocentron ensifer",NA,NA,NA,"LC","Sargocentron ensifer"
"8571","us",67902088,"Sargocentron iota",NA,NA,NA,"LC","Sargocentron iota"
"8572","us",16447988,"Sargocentron poco",NA,NA,NA,"LC","Sargocentron poco"
"8573","us",67902985,"Sargocentron punctatissimum",NA,NA,NA,"LC","Sargocentron punctatissimum"
"8574","us",67903042,"Sargocentron spiniferum",NA,NA,NA,"LC","Sargocentron spiniferum"
"8575","us",67903074,"Sargocentron spinosissimum",NA,NA,NA,"LC","Sargocentron spinosissimum"
"8576","us",67903124,"Sargocentron tiere",NA,NA,NA,"LC","Sargocentron tiere"
"8577","us",16449034,"Sargocentron vexillarium",NA,NA,NA,"LC","Sargocentron vexillarium"
"8578","us",67903264,"Sargocentron xantherythrum",NA,NA,NA,"LC","Sargocentron xantherythrum"
"8579","us",39713,"Sarracenia alata",NA,NA,NA,"LR/nt","Sarracenia alata"
"8580","us",39715,"Sarracenia flava",NA,NA,NA,"LR/lc","Sarracenia flava"
"8581","us",39716,"Sarracenia leucophylla",NA,NA,NA,"VU","Sarracenia leucophylla"
"8582","us",39717,"Sarracenia minor",NA,NA,NA,"LR/lc","Sarracenia minor"
"8583","us",39718,"Sarracenia oreophila",NA,NA,NA,"CR","Sarracenia oreophila"
"8584","us",39719,"Sarracenia psittacina",NA,NA,NA,"LR/lc","Sarracenia psittacina"
"8585","us",39720,"Sarracenia purpurea","purpurea","subsp.",NA,"LR/lc","Sarracenia purpurea"
"8586","us",39725,"Sarracenia rubra","alabamensis","subsp.",NA,"CR","Sarracenia rubra"
"8587","us",163197,"Sasakiopus salebrosus",NA,NA,NA,"LC","Sasakiopus salebrosus"
"8588","us",62020487,"Sassafras albidum",NA,NA,NA,"LC","Sassafras albidum"
"8589","us",19917,"Satan eurystomus",NA,NA,NA,"VU","Satan eurystomus"
"8590","us",190202,"Saurenchelys cognita",NA,NA,NA,"LC","Saurenchelys cognita"
"8591","us",13486028,"Saurida brasiliensis",NA,NA,NA,"LC","Saurida brasiliensis"
"8592","us",16441631,"Saurida caribbaea",NA,NA,NA,"LC","Saurida caribbaea"
"8593","us",67851665,"Saurida flamma",NA,NA,NA,"LC","Saurida flamma"
"8594","us",67852269,"Saurida gracilis",NA,NA,NA,"LC","Saurida gracilis"
"8595","us",67852930,"Saurida nebulosa",NA,NA,NA,"LC","Saurida nebulosa"
"8596","us",16441651,"Saurida normani",NA,NA,NA,"LC","Saurida normani"
"8597","us",64054,"Sauromalus ater",NA,NA,NA,"LC","Sauromalus ater"
"8598","us",64324394,"Saururus cernuus",NA,NA,NA,"LC","Saururus cernuus"
"8599","us",22710184,"Saxicola torquatus",NA,NA,NA,"LC","Saxicola torquatus"
"8600","us",64324410,"Saxifraga foliolosa",NA,NA,NA,"LC","Micranthes foliolosa"
"8601","us",162099,"Saxifraga hirculus",NA,NA,NA,"LC","Saxifraga hirculus"
"8602","us",22699892,"Sayornis nigricans",NA,NA,NA,"LC","Sayornis nigricans"
"8603","us",22699886,"Sayornis phoebe",NA,NA,NA,"LC","Sayornis phoebe"
"8604","us",22699889,"Sayornis saya",NA,NA,NA,"LC","Sayornis saya"
"8605","us",163130,"Scaergus patagiatus",NA,NA,NA,"DD","Scaerugus patagiatus"
"8606","us",163301,"Scaergus unicirrhus",NA,NA,NA,"DD","Scaeurgus unicirrhus"
"8607","us",41471,"Scalopus aquaticus",NA,NA,NA,"LC","Scalopus aquaticus"
"8608","us",41473,"Scapanus latimanus",NA,NA,NA,"LC","Scapanus latimanus"
"8609","us",41474,"Scapanus orarius",NA,NA,NA,"LC","Scapanus orarius"
"8610","us",41475,"Scapanus townsendii",NA,NA,NA,"LC","Scapanus townsendii"
"8611","us",59041,"Scaphiopus couchii",NA,NA,NA,"LC","Scaphiopus couchii"
"8612","us",59042,"Scaphiopus holbrookii",NA,NA,NA,"LC","Scaphiopus holbrookii"
"8613","us",59043,"Scaphiopus hurterii",NA,NA,NA,"LC","Scaphiopus hurterii"
"8614","us",19940,"Scaphirhynchus albus",NA,NA,NA,"EN","Scaphirhynchus albus"
"8615","us",19943,"Scaphirhynchus platorynchus",NA,NA,NA,"VU","Scaphirhynchus platorynchus"
"8616","us",19942,"Scaphirhynchus suttkusi",NA,NA,NA,"CR","Scaphirhynchus suttkusi"
"8617","us",198632,"Scartella cristata",NA,NA,NA,"LC","Scartella cristata"
"8618","us",190720,"Scarus coelestinus",NA,NA,NA,"DD","Scarus coelestinus"
"8619","us",190709,"Scarus coeruleus",NA,NA,NA,"LC","Scarus coeruleus"
"8620","us",154706,"Scarus dubius",NA,NA,NA,"LC","Scarus dubius"
"8621","us",19950,"Scarus guacamaia",NA,NA,NA,"NT","Scarus guacamaia"
"8622","us",190732,"Scarus iseri",NA,NA,NA,"LC","Scarus iseri"
"8623","us",190736,"Scarus psittacus",NA,NA,NA,"LC","Scarus psittacus"
"8624","us",190731,"Scarus rubroviolaceus",NA,NA,NA,"LC","Scarus rubroviolaceus"
"8625","us",190750,"Scarus taeniopterus",NA,NA,NA,"LC","Scarus taeniopterus"
"8626","us",190698,"Scarus vetula",NA,NA,NA,"LC","Scarus vetula"
"8627","us",64087,"Sceloporus arenicolus",NA,NA,NA,"VU","Sceloporus arenicolus"
"8628","us",64095,"Sceloporus clarkii",NA,NA,NA,"LC","Sceloporus clarkii"
"8629","us",64106,"Sceloporus graciosus",NA,NA,NA,"LC","Sceloporus graciosus"
"8630","us",64107,"Sceloporus grammicus",NA,NA,NA,"LC","Sceloporus grammicus"
"8631","us",64116,"Sceloporus jarrovii",NA,NA,NA,"LC","Sceloporus jarrovii"
"8632","us",64123,"Sceloporus magister",NA,NA,NA,"LC","Sceloporus magister"
"8633","us",64126,"Sceloporus merriami",NA,NA,NA,"LC","Sceloporus merriami"
"8634","us",64131,"Sceloporus occidentalis",NA,NA,NA,"LC","Sceloporus occidentalis"
"8635","us",64133,"Sceloporus olivaceus",NA,NA,NA,"LC","Sceloporus olivaceus"
"8636","us",64134,"Sceloporus orcutti",NA,NA,NA,"LC","Sceloporus orcutti"
"8637","us",64138,"Sceloporus poinsettii",NA,NA,NA,"LC","Sceloporus poinsettii"
"8638","us",64143,"Sceloporus serrifer",NA,NA,NA,"LC","Sceloporus serrifer"
"8639","us",64145,"Sceloporus slevini",NA,NA,NA,"LC","Sceloporus slevini"
"8640","us",64156,"Sceloporus undulatus",NA,NA,NA,"LC","Sceloporus undulatus"
"8641","us",64158,"Sceloporus vandenburgianus",NA,NA,NA,"LC","Sceloporus graciosus"
"8642","us",198414,"Sceloporus variabilis",NA,NA,NA,"LC","Sceloporus variabilis"
"8643","us",64159,"Sceloporus virgatus",NA,NA,NA,"LC","Sceloporus virgatus"
"8644","us",64160,"Sceloporus woodi",NA,NA,NA,"NT","Sceloporus woodi"
"8645","us",201616,"Scheuchzeria palustris",NA,NA,NA,"LC","Scheuchzeria palustris"
"8646","us",44065,"Schiedea adamantis",NA,NA,NA,"CR","Schiedea adamantis"
"8647","us",97909097,"Schiedea amplexicaulis",NA,NA,NA,"EX","Schiedea amplexicaulis"
"8648","us",80217216,"Schiedea apokremnos",NA,NA,NA,"CR","Schiedea apokremnos"
"8649","us",80230525,"Schiedea attenuata",NA,NA,NA,"CR","Schiedea attenuata"
"8650","us",80217972,"Schiedea haleakalensis",NA,NA,NA,"CR","Schiedea haleakalensis"
"8651","us",80218137,"Schiedea helleri",NA,NA,NA,"CR","Schiedea helleri"
"8652","us",80218194,"Schiedea hookeri",NA,NA,NA,"CR","Schiedea hookeri"
"8653","us",44067,"Schiedea kaalae",NA,NA,NA,"CR","Schiedea kaalae"
"8654","us",80218247,"Schiedea kauaiensis",NA,NA,NA,"CR","Schiedea kauaiensis"
"8655","us",80218288,"Schiedea kealiae",NA,NA,NA,"CR","Schiedea kealiae"
"8656","us",80230597,"Schiedea lychnoides",NA,NA,NA,"EN","Schiedea lychnoides"
"8657","us",80218307,"Schiedea lydgatei",NA,NA,NA,"CR","Schiedea lydgatei"
"8658","us",91116107,"Schiedea mannii",NA,NA,NA,"VU","Schiedea mannii"
"8659","us",80218429,"Schiedea membranacea",NA,NA,NA,"CR","Schiedea membranacea"
"8660","us",80218319,"Schiedea nuttallii",NA,NA,NA,"CR","Schiedea nuttallii"
"8661","us",80218373,"Schiedea perlmanii",NA,NA,NA,"CR","Schiedea perlmanii"
"8662","us",80218482,"Schiedea sarmentosa",NA,NA,NA,"EN","Schiedea sarmentosa"
"8663","us",80219156,"Schiedea spergulina",NA,NA,NA,"EN","Schiedea spergulina"
"8664","us",80219174,"Schiedea stellarioides",NA,NA,NA,"CR","Schiedea stellarioides"
"8665","us",80219238,"Schiedea verticillata",NA,NA,NA,"CR","Schiedea verticillata"
"8666","us",80230682,"Schiedea viscosa",NA,NA,NA,"CR","Schiedea viscosa"
"8667","us",64324421,"Schizaea pusilla",NA,NA,NA,"LC","Schizaea pusilla"
"8668","us",44393126,"Schizostachyum glaucifolium",NA,NA,NA,"LC","Schizostachyum glaucifolium"
"8669","us",64324425,"Schoenoplectiella purshiana",NA,NA,NA,"LC","Schoenoplectiella purshiana"
"8670","us",64324795,"Schoenoplectiella saximontana",NA,NA,NA,"DD","Schoenoplectiella saximontana"
"8671","us",64324800,"Schoenoplectiella smithii",NA,NA,NA,"LC","Schoenoplectiella smithii"
"8672","us",64324813,"Schoenoplectus acutus",NA,NA,NA,"LC","Schoenoplectus acutus"
"8673","us",64324817,"Schoenoplectus americanus",NA,NA,NA,"LC","Schoenoplectus americanus"
"8674","us",64324821,"Schoenoplectus heterochaetus",NA,NA,NA,"LC","Schoenoplectus heterochaetus"
"8675","us",164086,"Schoenoplectus mucronatus",NA,NA,NA,"LC",NA
"8676","us",64324832,"Schoenoplectus subterminalis",NA,NA,NA,"LC","Schoenoplectus subterminalis"
"8677","us",175246,"Schoenoplectus tabernaemontani",NA,NA,NA,"LC","Schoenoplectus tabernaemontani"
"8678","us",64324837,"Schoenoplectus torreyi",NA,NA,NA,"LC","Schoenoplectus torreyi"
"8679","us",164040,"Schoenoplectus triqueter",NA,NA,NA,"LC","Schoenoplectus triqueter"
"8680","us",164511,"Schoenus nigricans",NA,NA,NA,"LC","Schoenus nigricans"
"8681","us",16759398,"Schultzea beta",NA,NA,NA,"LC","Schultzea beta"
"8682","us",193270,"Sciaenops ocellatus",NA,NA,NA,"LC","Sciaenops ocellatus"
"8683","us",64245,"Scincella lateralis",NA,NA,NA,"LC","Scincella lateralis"
"8684","us",64324851,"Scirpus ancistrochaetus",NA,NA,NA,"NT","Scirpus ancistrochaetus"
"8685","us",64324856,"Scirpus atrocinctus",NA,NA,NA,"LC","Scirpus atrocinctus"
"8686","us",64324859,"Scirpus atrovirens",NA,NA,NA,"LC","Scirpus atrovirens"
"8687","us",64324862,"Scirpus cyperinus",NA,NA,NA,"LC","Scirpus cyperinus"
"8688","us",64324865,"Scirpus expansus",NA,NA,NA,"LC","Scirpus expansus"
"8689","us",64324870,"Scirpus georgianus",NA,NA,NA,"LC","Scirpus georgianus"
"8690","us",64324874,"Scirpus hattorianus",NA,NA,NA,"LC","Scirpus hattorianus"
"8691","us",64324877,"Scirpus longii",NA,NA,NA,"LC","Scirpus longii"
"8692","us",64324880,"Scirpus microcarpus",NA,NA,NA,"LC","Scirpus microcarpus"
"8693","us",64324883,"Scirpus pallidus",NA,NA,NA,"LC","Scirpus pallidus"
"8694","us",64324886,"Scirpus pedicellatus",NA,NA,NA,"LC","Scirpus pedicellatus"
"8695","us",64324889,"Scirpus pendulus",NA,NA,NA,"LC","Scirpus pendulus"
"8696","us",42461,"Sciurus aberti",NA,NA,NA,"LC","Sciurus aberti"
"8697","us",20005,"Sciurus arizonensis",NA,NA,NA,"DD","Sciurus arizonensis"
"8698","us",20006,"Sciurus aureogaster",NA,NA,NA,"LC","Sciurus aureogaster"
"8699","us",42462,"Sciurus carolinensis",NA,NA,NA,"LC","Sciurus carolinensis"
"8700","us",20011,"Sciurus griseus",NA,NA,NA,"LC","Sciurus griseus"
"8701","us",20015,"Sciurus nayaritensis",NA,NA,NA,"LC","Sciurus nayaritensis"
"8702","us",20016,"Sciurus niger",NA,NA,NA,"LC","Sciurus niger"
"8703","us",120180276,"Scleria distans",NA,NA,NA,"LC","Scleria distans"
"8704","us",44392988,"Scleria reticularis",NA,NA,NA,"LC","Scleria reticularis"
"8705","us",44392890,"Scleria triglomerata",NA,NA,NA,"LC","Scleria triglomerata"
"8706","us",64324892,"Scleria verticillata",NA,NA,NA,"LC","Scleria verticillata"
"8707","us",152535,"Sclerocactus brevihamatus",NA,NA,NA,"LC","Sclerocactus brevihamatus"
"8708","us",181378,"Sclerocactus brevispinus",NA,NA,NA,"CR","Sclerocactus brevispinus"
"8709","us",152717,"Sclerocactus erectocentrus",NA,NA,NA,"LC","Sclerocactus erectocentrus"
"8710","us",151845,"Sclerocactus glaucus",NA,NA,NA,"LC","Sclerocactus glaucus"
"8711","us",152187,"Sclerocactus intertextus",NA,NA,NA,"LC","Sclerocactus intertextus"
"8712","us",152815,"Sclerocactus johnsonii",NA,NA,NA,"LC","Sclerocactus johnsonii"
"8713","us",152052,"Sclerocactus mariposensis",NA,NA,NA,"LC","Sclerocactus mariposensis"
"8714","us",152519,"Sclerocactus mesae-verdae",NA,NA,NA,"LC","Sclerocactus mesae-verdae"
"8715","us",152484,"Sclerocactus nyensis",NA,NA,NA,"EN","Sclerocactus nyensis"
"8716","us",152367,"Sclerocactus papyracanthus",NA,NA,NA,"LC","Sclerocactus papyracanthus"
"8717","us",152298,"Sclerocactus parviflorus",NA,NA,NA,"LC","Sclerocactus parviflorus"
"8718","us",151778,"Sclerocactus polyancistrus",NA,NA,NA,"LC","Sclerocactus polyancistrus"
"8719","us",152099,"Sclerocactus pubispinus",NA,NA,NA,"LC","Sclerocactus pubispinus"
"8720","us",152820,"Sclerocactus scheeri",NA,NA,NA,"LC","Sclerocactus scheeri"
"8721","us",181379,"Sclerocactus sileri",NA,NA,NA,"VU","Sclerocactus sileri"
"8722","us",152400,"Sclerocactus spinosior",NA,NA,NA,"LC","Sclerocactus spinosior"
"8723","us",152567,"Sclerocactus uncinatus",NA,NA,NA,"LC","Sclerocactus uncinatus"
"8724","us",152154,"Sclerocactus warnockii",NA,NA,NA,"LC","Sclerocactus warnockii"
"8725","us",181377,"Sclerocactus wetlandicus",NA,NA,NA,"LC","Sclerocactus wetlandicus"
"8726","us",152090,"Sclerocactus whipplei",NA,NA,NA,"LC","Sclerocactus whipplei"
"8727","us",152640,"Sclerocactus wrightiae",NA,NA,NA,"NT","Sclerocactus wrightiae"
"8728","us",167866,"Scolochloa festucacea",NA,NA,NA,"LC","Scolochloa festucacea"
"8729","us",22693072,"Scolopax minor",NA,NA,NA,"LC","Scolopax minor"
"8730","us",22693052,"Scolopax rusticola",NA,NA,NA,"LC","Scolopax rusticola"
"8731","us",133053,"Scolymia cubensis",NA,NA,NA,"LC","Scolymia cubensis"
"8732","us",132874,"Scolymia lacera",NA,NA,NA,"LC","Scolymia lacera"
"8733","us",133605,"Scolymia wellsi",NA,NA,NA,"DD","Scolymia wellsii"
"8734","us",170357,"Scomber colias",NA,NA,NA,"LC","Scomber colias"
"8735","us",190211,"Scomberesox saurus",NA,NA,NA,"LC","Scomberesox saurus"
"8736","us",170306,"Scomber japonicus",NA,NA,NA,"LC","Scomber japonicus"
"8737","us",20434766,"Scomberoides lysan",NA,NA,NA,"LC","Scomberoides lysan"
"8738","us",170339,"Scomberomorus cavalla",NA,NA,NA,"LC","Scomberomorus cavalla"
"8739","us",20047,"Scomberomorus concolor",NA,NA,NA,"VU","Scomberomorus concolor"
"8740","us",170323,"Scomberomorus maculatus",NA,NA,NA,"LC","Scomberomorus maculatus"
"8741","us",170327,"Scomberomorus regalis",NA,NA,NA,"LC","Scomberomorus regalis"
"8742","us",170325,"Scomberomorus sierra",NA,NA,NA,"LC","Scomberomorus sierra"
"8743","us",170354,"Scomber scombrus",NA,NA,NA,"LC","Scomber scombrus"
"8744","us",21132418,"Scombrolabrax heterolepis",NA,NA,NA,"LC","Scombrolabrax heterolepis"
"8745","us",20662028,"Scopelarchoides danae",NA,NA,NA,"LC","Scopelarchoides danae"
"8746","us",190316,"Scopelarchus analis",NA,NA,NA,"LC","Scopelarchus analis"
"8747","us",13485856,"Scopelarchus guentheri",NA,NA,NA,"LC","Scopelarchus guentheri"
"8748","us",190480,"Scopelarchus michaelsarsi",NA,NA,NA,"LC","Scopelarchus michaelsarsi"
"8749","us",15601913,"Scopelengys tristis",NA,NA,NA,"LC","Scopelengys tristis"
"8750","us",61934264,"Scopeloberyx robustus",NA,NA,NA,"DD","Scopeloberyx robustus"
"8751","us",18238049,"Scopelogadus beanii",NA,NA,NA,"DD","Scopelogadus beanii"
"8752","us",60484333,"Scopelogadus mizolepis",NA,NA,NA,"LC","Scopelogadus mizolepis"
"8753","us",13485167,"Scopelosaurus argenteus",NA,NA,NA,"LC","Scopelosaurus argenteus"
"8754","us",190389,"Scopelosaurus lepidus",NA,NA,NA,"LC","Scopelosaurus lepidus"
"8755","us",67966271,"Scopelosaurus smithii",NA,NA,NA,"LC","Scopelosaurus smithii"
"8756","us",190233,"Scorpaena agassizii",NA,NA,NA,"LC","Scorpaena agassizii"
"8757","us",16779209,"Scorpaena albifimbria",NA,NA,NA,"LC","Scorpaena albifimbria"
"8758","us",16779221,"Scorpaena bergii",NA,NA,NA,"LC","Scorpaena bergii"
"8759","us",16779231,"Scorpaena brachyptera",NA,NA,NA,"LC","Scorpaena brachyptera"
"8760","us",16779236,"Scorpaena brasiliensis",NA,NA,NA,"LC","Scorpaena brasiliensis"
"8761","us",190336,"Scorpaena calcarata",NA,NA,NA,"LC","Scorpaena calcarata"
"8762","us",69917415,"Scorpaena colorata",NA,NA,NA,"LC","Scorpaena colorata"
"8763","us",16779248,"Scorpaena dispar",NA,NA,NA,"LC","Scorpaena dispar"
"8764","us",16779254,"Scorpaena elachys",NA,NA,NA,"LC","Scorpaena elachys"
"8765","us",16779258,"Scorpaena grandicornis",NA,NA,NA,"LC","Scorpaena grandicornis"
"8766","us",183715,"Scorpaena guttata",NA,NA,NA,"DD","Scorpaena guttata"
"8767","us",16779264,"Scorpaena inermis",NA,NA,NA,"LC","Scorpaena inermis"
"8768","us",190398,"Scorpaena isthmensis",NA,NA,NA,"LC","Scorpaena isthmensis"
"8769","us",183491,"Scorpaena mystes",NA,NA,NA,"LC","Scorpaena mystes"
"8770","us",69917664,"Scorpaena pele",NA,NA,NA,"LC","Scorpaena pele"
"8771","us",16779308,"Scorpaena plumieri",NA,NA,NA,"LC","Scorpaena plumieri"
"8772","us",16779383,"Scorpaenodes caribbaeus",NA,NA,NA,"LC","Scorpaenodes caribbaeus"
"8773","us",69917860,"Scorpaenodes corallinus",NA,NA,NA,"LC","Scorpaenodes corallinus"
"8774","us",69917918,"Scorpaenodes evides",NA,NA,NA,"LC","Scorpaenodes evides"
"8775","us",155224,"Scorpaenodes hirsutus",NA,NA,NA,"LC","Scorpaenodes hirsutus"
"8776","us",69918242,"Scorpaenodes kelloggi",NA,NA,NA,"LC","Scorpaenodes kelloggi"
"8777","us",69918402,"Scorpaenodes parvipinnis",NA,NA,NA,"LC","Scorpaenodes parvipinnis"
"8778","us",16779424,"Scorpaenodes tredecimspinosus",NA,NA,NA,"LC","Scorpaenodes tredecimspinosus"
"8779","us",183994,"Scorpaenodes xyris",NA,NA,NA,"LC","Scorpaenodes xyris"
"8780","us",154756,"Scorpaenopsis altirostris",NA,NA,NA,"LC","Scorpaenopsis altirostris"
"8781","us",69918570,"Scorpaenopsis brevifrons",NA,NA,NA,"LC","Scorpaenopsis brevifrons"
"8782","us",69918587,"Scorpaenopsis cacopsis",NA,NA,NA,"DD","Scorpaenopsis cacopsis"
"8783","us",69918624,"Scorpaenopsis diabolus",NA,NA,NA,"LC","Scorpaenopsis diabolus"
"8784","us",69919192,"Scorpaenopsis pluralis",NA,NA,NA,"DD","Scorpaenopsis pluralis"
"8785","us",20074,"Scotorythra megalophylla",NA,NA,NA,"EX","Scotorythra megalophylla"
"8786","us",20075,"Scotorythra nesiotes",NA,NA,NA,"EX","Scotorythra nesiotes"
"8787","us",20076,"Scotorythra paratactis",NA,NA,NA,"DD","Scotorythra paratactis"
"8788","us",19620681,"Scrophularia umbrosa",NA,NA,NA,"LC","Scrophularia umbrosa"
"8789","us",19210380,"Scutellaria galericulata",NA,NA,NA,"LC","Scutellaria galericulata"
"8790","us",64324897,"Scutellaria lateriflora",NA,NA,NA,"LC","Scutellaria lateriflora"
"8791","us",60232,"Scyliorhinus meadi",NA,NA,NA,"DD","Scyliorhinus meadi"
"8792","us",60233,"Scyliorhinus retifer",NA,NA,NA,"LC","Scyliorhinus retifer"
"8793","us",161449,"Scyliorhinus torrei",NA,NA,NA,"LC","Scyliorhinus torrei"
